titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,imdb_search,title,date,parental_advisor,duree,genre,imdb_note,metascore,vote,resume
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75003,2020-07-16,2020-07-16,48.86014641348665,2.364447937401023,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-01,2020-02-01,48.88148627252094,2.343423695605995,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-01,2020-02-01,48.882973711513785,2.328683873148851,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-05,2020-02-05,48.88036151854018,2.343757547538788,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-11,2020-02-11,48.88118206305232,2.343410309007071,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75003,2020-07-16,2020-07-16,48.86014641348665,2.364447937401023,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-10,2020-02-10,48.88118206305232,2.343410309007071,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75018,2020-01-31,2020-01-31,48.89360766814404,2.342122512996153,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-04,2020-02-04,48.88027783054732,2.3437123231334462,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-10,2020-02-10,48.88131518171863,2.341051479027264,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-10,2020-02-10,48.88148627252094,2.343423695605995,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75003,2020-07-16,2020-07-16,48.86014641348665,2.364447937401023,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75018,2020-01-31,2020-01-31,48.89174495607936,2.346837632582237,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75011,2020-01-30,2020-01-30,48.85931937366849,2.382568117349064,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
PETITE LEÇON D'AMOUR,EVE DEBOISE,BLUE MONDAY PRODUCTIONS,75009,2020-02-10,2020-02-10,48.880907503361385,2.340484374797042,"https://www.imdb.com/search/title/?title=PETITE+LE%C3%87ON+D%27AMOUR&release_date=2015-01-01,2022-12-31",Petite leçon d'amour,2021,Tous publics,86.0,"Comedy, Romance            ",5.9,,40.0,"Julie is a young woman who walks dogs in Paris in her spare time. While walking, she takes shelter in a cafe to escape a rainstorm. In the cafe, she finds a forgotten folder with a math ...                "
en attendant Bojangles,Régis Roinsard,Curiosa films,75016,2020-02-11,2020-02-12,48.84621534328841,2.267641394419075,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
en attendant Bojangles,Régis Roinsard,Curiosa films,75011,2020-03-09,2020-03-10,48.8591666592853,2.3829140422549733,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
en attendant Bojangles,Régis Roinsard,Curiosa films,75016,2020-02-10,2020-02-10,48.84860354646547,2.268327368985233,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
en attendant Bojangles,Régis Roinsard,Curiosa films,75016,2020-02-11,2020-02-12,48.84860354646547,2.268327368985233,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
en attendant Bojangles,Régis Roinsard,Curiosa films,75005,2020-03-13,2020-03-13,48.839597619184055,2.358229357396759,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
en attendant Bojangles,Régis Roinsard,Curiosa films,75005,2020-03-13,2020-03-13,48.839597619184055,2.358229357396759,"https://www.imdb.com/search/title/?title=en+attendant+Bojangles&release_date=2015-01-01,2022-12-31",Waiting for Bojangles,2022,Tous publics,124.0,Drama            ,6.6,,700.0,"In front of their little boy, Camille and Georges dance to their favorite song ""Mr Bojangles"". With them, there is only place for fun and fantasy"
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-04-23,2021-04-24,48.86485237166558,2.399660392149932,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-05-10,2021-05-10,48.86485237166558,2.399660392149932,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75001,2021-06-22,2021-06-22,48.862249892726766,2.339898807905894,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-06-22,2021-06-22,48.85586654186724,2.364563817272712,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-05-10,2021-05-10,48.85126052616406,2.363484331037172,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75005,2021-05-17,2021-05-17,48.850698947340966,2.352591666804892,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-06-18,2021-06-18,48.849573918396544,2.366471302662386,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75008,2021-05-18,2021-05-18,48.87325949696013,2.297810491301306,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75008,2021-06-30,2021-07-01,48.87383708517076,2.297783467075651,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-05-11,2021-05-12,48.86485237166558,2.399660392149932,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-04-08,2021-04-09,48.86485237166558,2.399660392149932,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75005,2021-05-18,2021-05-18,48.850698947340966,2.352591666804892,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-06-29,2021-06-30,48.85390682148438,2.367856519338961,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-04-09,2021-04-10,48.85584593860675,2.350891429885982,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75004,2021-04-09,2021-04-10,48.852778143024736,2.3573386175293622,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75116,2021-05-17,2021-05-17,48.8651581328525,2.297812138107785,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75017,2021-06-29,2021-06-29,48.8841380099736,2.297235299416689,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-06-23,2021-06-23,48.86418769189826,2.396241309288757,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75008,2021-06-30,2021-07-01,48.87325949696013,2.297810491301306,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
UNE BELLE COURSE,CHRISTIAN CARION,UNE HIRONDELLE PRODUCTIONS,75020,2021-06-16,2021-06-16,48.86485237166558,2.399660392149932,"https://www.imdb.com/search/title/?title=UNE+BELLE+COURSE&release_date=2015-01-01,2022-12-31",Une belle course,2022,,91.0,Drama            ,,,,"Madeleine, leaves small suburban to join a nursing home, on the other side of Paris. A taxi driver, comes to pick her and in no hurry to reach, asks the driver to go through places of the capital, which have counted in his life."
