tconst,year,genre,numVotes,parentalAdvisor,duree,themaScore,imdbRating
tt0019411,1928,Adventure,21,Passed,50.0,0.0806181579828262,6.0
tt0022371,1931,Crime,15,Passed,56.0,0.2822847366333008,5.0
tt1726593,1929,Action,14,Passed,54.0,0.4317115843296051,5.1
tt0014682,1924,Crime,42,Passed,70.0,0.3694875836372375,7.0
tt0026910,1935,Comedy,132,Approved,78.0,0.2598220407962799,5.9
tt0028250,1936,Comedy,88,Passed,64.0,0.112696498632431,6.1
tt0033912,1941,Comedy,179,Passed,45.0,0.1470333486795425,5.9
tt0034264,1941,Adventure,261,Passed,50.0,0.1215643510222435,6.0
tt0195927,1952,Comedy,72,Passed,65.0,0.2209277600049972,5.7
tt0017652,1927,Comedy,23,Passed,60.0,0.3039429783821106,7.1
tt0018051,1927,Drama,4407,Passed,82.0,0.0999133586883544,7.6
tt0019412,1928,Comedy,3785,Passed,85.0,0.1658342778682708,7.6
tt0021087,1930,Comedy,436,Passed,69.0,0.2294828295707702,6.0
tt0014720,1924,Action,35,Passed,60.0,0.4317115843296051,5.6
tt0017001,1926,Adventure,22,Passed,70.0,0.3465575575828552,1.7
tt0017882,1927,Crime,24,Passed,60.0,0.2228541225194931,6.9
tt0018398,1927,Action,19,Passed,60.0,0.4317115843296051,6.4
tt0025391,1935,Horror,228,Passed,63.0,0.1537940949201584,3.9
tt0027253,1936,Crime,57,Approved,61.0,0.2581889033317566,6.7
tt0028584,1936,Comedy,51,Approved,58.0,0.2519966959953308,5.5
tt0028668,1937,Mystery,927,Passed,67.0,0.1893879175186157,6.0
tt0028817,1937,Adventure,93,Approved,94.0,0.2232724875211715,6.0
tt0029119,1937,Adventure,226,Passed,85.0,0.2114438116550445,6.4
tt0029912,1938,Comedy,984,Passed,91.0,0.3359739780426025,6.2
tt0029952,1938,Action,580,Passed,66.0,0.1720656156539917,5.9
tt0031011,1939,Romance,117,Passed,71.0,0.1608542650938034,5.8
tt0031124,1939,Action,467,Approved,56.0,0.1347489804029464,6.0
tt0031125,1939,Mystery,583,Approved,56.0,0.2376240491867065,6.2
tt0031390,1939,Drama,18,Passed,68.0,0.1915226280689239,6.1
tt0032456,1940,Comedy,64,Approved,60.0,0.1933387070894241,6.8
tt0032958,1940,Crime,67,Approved,61.0,0.2489930689334869,6.5
tt0033574,1941,Crime,193,Approved,69.0,0.2714444696903229,5.6
tt0034056,1941,Adventure,68,Approved,68.0,0.1979340761899948,5.2
tt0034703,1942,Mystery,91,Approved,64.0,0.2739274799823761,6.1
tt0036125,1943,Sci-Fi,764,Passed,65.0,0.3514210283756256,5.8
tt0036207,1943,Crime,72,Approved,66.0,0.2563996911048889,6.6
tt0036393,1943,Drama,79,Approved,74.0,0.1205771788954734,7.0
tt0135483,1925,Action,17,Passed,60.0,0.4317115843296051,6.3
tt0207003,1934,Action,20,Passed,51.0,0.4317115843296051,5.6
tt0015412,1924,Action,25,Passed,50.0,0.1970120072364807,3.2
tt0015852,1925,Adventure,24,Passed,55.0,0.1800940483808517,7.1
tt0017804,1927,Adventure,25,Passed,58.0,0.2667654752731323,6.3
tt0018325,1927,Action,11,Passed,50.0,0.4317115843296051,5.6
tt0019711,1929,Action,37,Passed,71.0,0.2193229049444198,6.4
tt0019873,1929,Adventure,25,Passed,200.0,0.095663733780384,2.8
tt0021083,1930,Family,94,Passed,217.0,0.1578549444675445,5.1
tt0021509,1930,Action,47,Passed,57.0,0.1919903308153152,5.8
tt0021555,1930,Adventure,55,Passed,53.0,0.2825004160404205,5.1
tt0021796,1931,Mystery,143,Passed,63.0,0.4331759512424469,5.1
tt0022028,1931,Adventure,117,Passed,248.0,0.1407869309186935,6.1
tt0022044,1931,Crime,23,Passed,65.0,0.3773671984672546,6.3
tt0022062,1931,Crime,15,Passed,63.0,0.3346325755119324,4.4
tt0022399,1931,Adventure,31,Passed,69.0,0.1448115408420562,2.6
tt0022791,1932,Drama,107,Passed,74.0,0.2275757640600204,5.9
tt0023218,1932,Drama,76,Passed,65.0,0.0878499671816825,6.0
tt0023247,1932,Drama,147,Passed,62.0,0.0910347402095794,4.5
tt0024394,1933,Crime,82,Passed,65.0,0.167208731174469,6.2
tt0024486,1933,Musical,44,Passed,72.0,0.2950503230094909,5.8
tt0024619,1933,Crime,59,Passed,64.0,0.3140457272529602,5.9
tt0024985,1934,Comedy,39,Passed,72.0,0.2286033034324646,5.6
tt0025758,1934,Crime,117,Passed,66.0,0.2435938268899917,6.0
tt0025834,1934,Comedy,18,Approved,75.0,0.264766126871109,5.3
tt0026609,1935,Adventure,193,Passed,70.0,0.2144892513751983,6.1
tt0028345,1936,Adventure,3370,Passed,89.0,0.3342053592205047,6.5
tt0028471,1936,Drama,252,Passed,72.0,0.1612499058246612,6.7
tt0028764,1937,Comedy,223,Passed,71.0,0.0551938749849796,5.2
tt0028804,1937,Comedy,2226,Passed,87.0,0.148665502667427,6.9
tt0029310,1937,Mystery,2573,Passed,116.0,0.2124955952167511,7.2
tt0030031,1938,Action,429,Passed,90.0,0.1238767951726913,6.7
tt0030135,1937,Comedy,172,Passed,73.0,0.0855460464954376,6.1
tt0030387,1938,Comedy,214,Passed,73.0,0.1837068498134613,6.1
tt0030412,1938,Drama,562,Passed,75.0,0.1703237295150756,6.0
tt0030887,1938,Drama,379,Passed,96.0,0.1426652818918228,5.8
tt0031002,1938,Comedy,1415,Approved,90.0,0.2464424222707748,7.3
tt0031020,1939,Adventure,1310,Passed,91.0,0.3047688603401184,6.8
tt0032007,1939,Adventure,3391,Passed,82.0,0.208909273147583,6.5
tt0032138,1939,Adventure,395002,PG,102.0,0.3119151592254638,8.1
tt0032424,1940,Comedy,390,Approved,87.0,0.0881114602088928,6.2
tt0032571,1940,Comedy,762,Passed,83.0,0.1740196794271469,6.2
tt0033276,1940,Action,244,Passed,88.0,0.1573426425457,6.5
tt0033378,1941,Comedy,207,Approved,90.0,0.2230799794197082,6.5
tt0033438,1942,Drama,234,Passed,102.0,0.0446618571877479,6.1
tt0034078,1941,Drama,1244,Approved,85.0,0.2359911203384399,6.4
tt0034266,1941,Adventure,2968,Passed,81.0,0.2049251794815063,6.5
tt0034920,1942,Drama,284,Passed,63.0,0.0542020015418529,6.2
tt0035419,1942,Action,3332,Passed,71.0,0.1096681877970695,6.5
tt0035553,1942,Adventure,721,Passed,88.0,0.1468100547790527,6.0
tt0035605,1943,Drama,2261,Passed,90.0,0.066040351986885,6.5
tt0035770,1943,Drama,1065,Passed,97.0,0.1261002719402313,7.0
tt0036433,1943,Comedy,203,Approved,83.0,0.3451018929481506,5.8
tt0037365,1944,Crime,5659,Approved,100.0,0.2203853577375412,7.3
tt0037408,1944,Drama,876,Passed,124.0,0.1400956809520721,6.6
tt0037769,1945,Comedy,737,Approved,112.0,0.2166127860546112,6.4
tt0038170,1945,Musical,807,Approved,105.0,0.1056684404611587,6.5
tt0038243,1945,Comedy,269,Not Rated,95.0,0.1859813332557678,5.7
tt0039377,1947,Musical,571,Approved,104.0,0.2857055068016052,5.9
tt0039898,1947,Musical,409,Approved,105.0,0.3709067106246948,5.8
tt0040271,1948,Musical,1301,Not Rated,113.0,0.142405092716217,6.5
tt0040665,1948,Comedy,941,Passed,107.0,0.1643487364053726,5.9
tt0040849,1949,Family,414,Passed,93.0,0.2438871264457702,6.4
tt0041176,1949,Adventure,196,Approved,85.0,0.165885329246521,6.1
tt0041181,1950,Film-Noir,847,Passed,92.0,0.3041045665740967,6.4
tt0041238,1949,Drama,613,G,76.0,0.1361355483531952,6.2
tt0041622,1949,Drama,1359,Passed,98.0,0.1269201040267944,6.5
tt0043044,1950,Biography,1867,Passed,102.0,0.2519322633743286,6.9
tt0043599,1951,Biography,1353,Approved,109.0,0.1418739259243011,6.5
tt0043680,1951,Comedy,599,Approved,89.0,0.2665756940841675,6.0
tt0044166,1951,Crime,428,Approved,86.0,0.2497348189353943,6.5
tt0044480,1952,Biography,1922,Unrated,92.0,0.2103583514690399,6.9
tt0044760,1952,Adventure,9342,Approved,106.0,0.1688212901353836,6.8
tt0045494,1953,Drama,987,Approved,95.0,0.2625663876533508,6.2
tt0045816,1953,Drama,757,Passed,69.0,0.1402005702257156,5.6
tt0045966,1953,Action,3699,Approved,115.0,0.1536098718643188,6.2
tt0046728,1954,Comedy,589,Passed,95.0,0.2852579951286316,5.9
tt0047537,1954,Musical,900,Approved,107.0,0.1774333864450454,6.5
tt0047865,1955,Crime,272,Approved,85.0,0.2852993905544281,4.7
tt0048528,1955,Action,1050,Approved,103.0,0.0860997214913368,6.3
tt0050556,1957,Music,8777,Not Rated,96.0,0.153815358877182,6.5
tt0051066,1957,Musical,506,Approved,114.0,0.2861583530902862,5.6
tt0051088,1957,Crime,330,Not Rated,98.0,0.253797322511673,6.1
tt0052908,1959,Adventure,409,Not Rated,92.0,0.2891022562980652,5.9
tt0054989,1961,Comedy,1431,Not Rated,87.0,0.1297425627708435,6.1
tt0056079,1962,Romance,434,Not Rated,90.0,0.0793141201138496,6.0
tt0056558,1961,Action,468,Not Rated,83.0,0.0794631987810134,4.6
tt0057066,1963,Comedy,368,Not Rated,95.0,0.1759257614612579,5.4
tt0057083,1963,Comedy,3330,PG,97.0,0.2876514792442322,5.8
tt0058691,1965,Adventure,652,Approved,102.0,0.2500902414321899,6.4
tt0059794,1965,Comedy,935,Not Rated,93.0,0.1981803476810455,6.6
tt0142340,1931,Film-Noir,130,Passed,64.0,0.2032964676618576,5.4
tt0156085,1932,Comedy,143,Passed,65.0,0.2033201307058334,6.2
tt0014770,1923,Adventure,255,Unrated,87.0,0.166445180773735,6.6
tt0016034,1925,Comedy,20,Passed,80.0,0.3006764054298401,7.0
tt0014898,1925,Drama,629,TV-PG,71.0,0.2161095589399337,6.7
tt0017196,1926,Drama,890,Not Rated,150.0,0.2688766717910766,6.6
tt0021739,1931,Crime,4332,Not Rated,95.0,0.1309341490268707,7.5
tt0025898,1935,Crime,1881,Tous Public,84.0,0.1204148828983306,7.2
tt0027336,1936,Crime,3315,Not Rated,90.0,0.3894864022731781,7.5
tt0027478,1936,Comedy,3419,Not Rated,77.0,0.1540666073560714,7.3
tt0028464,1936,Drama,276,Tous publics,66.0,0.2012632191181183,5.9
tt0028950,1937,Drama,36591,Not Rated,113.0,0.0152698568999767,8.1
tt0029957,1938,Crime,7736,Not Rated,100.0,0.1311846077442169,7.5
tt0030424,1938,History,1240,Not Rated,130.0,0.1334248185157776,7.0
tt0031885,1939,Comedy,29021,Not Rated,110.0,0.2089574187994003,7.9
tt0034251,1941,Crime,1799,Approved,88.0,0.2209696769714355,7.0
tt0035631,1943,Comedy,346,Passed,96.0,0.1307999342679977,6.4
tt0036431,1943,Drama,3356,Approved,103.0,0.1311743706464767,7.5
tt0038477,1946,Drama,1344,Approved,86.0,0.202237844467163,6.6
tt0040000,1947,Film-Noir,2216,Approved,71.0,0.2577314972877502,6.4
tt0043972,1951,Drama,6262,Approved,99.0,0.1992094665765762,7.4
tt0044487,1952,Comedy,3010,Not Rated,103.0,0.1401090025901794,7.0
tt0046998,1955,Comedy,4139,Not Rated,102.0,0.2970402538776397,7.3
tt0049177,1956,Comedy,1997,Not Rated,98.0,0.0937836319208145,6.2
tt0052765,1959,Comedy,1223,Tous publics,91.0,0.1074626147747039,6.6
tt0055827,1962,Comedy,907,TV-PG,90.0,0.1891462653875351,7.0
tt0016544,1925,Adventure,1611,TV-G,95.0,0.1106693595647811,4.9
tt0017433,1926,Adventure,39,Passed,60.0,0.1559616029262542,5.9
tt0015687,1925,Adventure,301,Passed,74.0,0.1938909292221069,6.5
tt0016666,1926,Action,23,Passed,50.0,0.4317115843296051,5.2
tt0026353,1935,Action,35,Approved,56.0,0.1318386495113372,5.4
tt0027848,1936,Action,108,Passed,55.0,0.2008468955755233,6.0
tt0028639,1937,Action,92,Passed,55.0,0.218636929988861,6.1
tt0029364,1937,Romance,180,Approved,63.0,0.1807811558246612,4.7
tt0030485,1938,Adventure,551,Approved,56.0,0.1436994224786758,5.5
tt0031012,1939,Comedy,312,Passed,62.0,0.0790401473641395,5.9
tt0031166,1939,Adventure,308,Passed,58.0,0.0739112645387649,5.2
tt0031188,1939,Romance,138,Approved,56.0,0.1655242145061493,4.5
tt0031825,1939,Action,274,Approved,55.0,0.1369013786315918,5.9
tt0031908,1939,Adventure,250,Approved,61.0,0.0793495550751686,5.7
tt0032044,1939,Comedy,406,Approved,59.0,0.2418504357337951,6.2
tt0032198,1940,Comedy,165,Not Rated,58.0,0.1736927777528762,5.2
tt0032458,1940,Comedy,142,Approved,57.0,0.100719004869461,6.3
tt0032684,1940,Comedy,90,Approved,58.0,0.2234531491994857,5.6
tt0033440,1941,Adventure,58,Approved,60.0,0.0778133049607276,5.5
tt0033452,1941,Crime,249,Passed,60.0,0.2612951993942261,5.9
tt0033711,1941,Comedy,88,Approved,57.0,0.195794403553009,6.2
tt0033966,1941,Crime,215,Passed,64.0,0.2346797585487365,5.7
tt0014960,1924,Adventure,28,Passed,60.0,0.2875835597515106,4.6
tt0016051,1925,Action,38,Passed,63.0,0.4317115843296051,6.5
tt0017028,1926,Comedy,188,Passed,77.0,0.3046643137931824,7.0
tt0017082,1926,Comedy,245,Passed,76.0,0.2490211278200149,6.2
tt0018861,1928,Crime,11,Passed,60.0,0.2872499823570251,7.8
tt0020461,1929,Crime,169,Passed,62.0,0.1698058843612671,5.5
tt0020469,1929,Romance,83,Passed,95.0,0.2263283878564834,6.6
tt0020679,1930,Crime,386,Passed,65.0,0.2425276637077331,6.1
tt0020968,1930,Comedy,58,Passed,75.0,0.2063850164413452,7.0
tt0021137,1930,Comedy,74,Passed,59.0,0.3024698793888092,4.8
tt0021219,1930,Romance,101,Passed,66.0,0.1337536871433258,6.6
tt0021232,1930,Comedy,325,Passed,102.0,0.3682902455329895,5.8
tt0021492,1930,Comedy,142,Passed,79.0,0.1413037776947021,6.4
tt0021821,1931,Comedy,56,Passed,71.0,0.1839312016963958,5.3
tt0022675,1932,Musical,243,Passed,88.0,0.2029536068439483,6.9
tt0024507,1933,Comedy,701,Passed,92.0,0.2356243282556533,6.7
tt0024823,1935,Comedy,123,Passed,87.0,0.1768060624599456,5.7
tt0025239,1934,Musical,127,Passed,77.0,0.2821460366249084,6.9
tt0025363,1934,Comedy,417,Passed,62.0,0.1886394619941711,6.3
tt0025825,1934,Comedy,21,Approved,75.0,0.2193896472454071,5.9
tt0026416,1935,Drama,437,Passed,80.0,0.2434626519680023,6.9
tt0027147,1935,Comedy,66,Approved,61.0,0.1121245920658111,6.3
tt0027456,1936,Musical,179,Approved,86.0,0.3004917502403259,5.7
tt0029742,1937,Comedy,340,Passed,89.0,0.16459521651268,6.0
tt0030078,1938,Comedy,86,Approved,80.0,0.1941453963518142,6.0
tt0031150,1939,Comedy,89,Approved,75.0,0.2398706823587417,6.2
tt0031465,1939,Crime,108,Approved,80.0,0.2343064993619918,6.5
tt0035432,1942,Crime,9320,Passed,81.0,0.300943523645401,7.4
tt0036017,1943,Drama,79,Approved,88.0,0.0798994600772857,6.9
tt0036930,1944,Romance,187,Approved,74.0,0.1341291218996048,5.7
tt0037750,1945,Biography,70,Approved,96.0,0.4061716198921203,6.7
tt0039000,1946,Drama,776,Passed,101.0,0.2028077393770218,6.4
tt0042534,1950,Crime,397,Tous Public,86.0,0.2349113672971725,6.6
tt0048158,1955,Crime,624,Unrated,99.0,0.3217644989490509,6.4
tt0049110,1956,Crime,907,Approved,75.0,0.205057680606842,6.1
tt0015037,1923,Drama,17,Passed,50.0,0.3080091476440429,2.0
tt0026555,1935,Action,26,Passed,58.0,0.0520463623106479,4.0
tt0027471,1936,Drama,98,Passed,56.0,0.161659687757492,6.3
tt0028244,1936,Crime,12,Approved,55.0,0.0825443044304847,6.3
tt0030984,1937,Crime,48,Approved,66.0,0.0838396772742271,5.7
tt0051985,1959,Drama,297,Tous Public,98.0,0.1962331533432006,5.3
tt0015133,1924,Adventure,54,Passed,56.0,0.098628431558609,6.2
tt0015624,1925,Romance,6796,Not Rated,151.0,0.0360703468322753,7.9
tt0016560,1925,Action,661,Passed,80.0,0.1303774416446685,5.6
tt0018471,1926,Drama,1571,Passed,103.0,0.1193781942129135,7.1
tt0019886,1929,Adventure,312,Passed,100.0,0.2293547391891479,6.6
tt0020686,1930,Crime,2294,Passed,87.0,0.3317511081695556,7.1
tt0021148,1930,Comedy,1768,Passed,69.0,0.06502116471529,6.8
tt0022357,1931,Crime,889,Passed,83.0,0.2237330973148346,6.3
tt0022987,1931,Drama,629,Passed,109.0,0.1923523098230362,6.4
tt0023896,1933,Drama,170,Passed,78.0,0.1632786393165588,6.0
tt0015167,1924,Fantasy,1015,Not Rated,94.0,0.1718179881572723,6.5
tt0015177,1924,Drama,92,Passed,56.0,0.1592570543289184,6.3
tt0024962,1934,Biography,655,Not Rated,95.0,0.4105865657329559,6.3
tt0027311,1936,Drama,790,Not Rated,96.0,0.1855158656835556,5.8
tt0031979,1939,Drama,33,Approved,90.0,0.264767438173294,7.2
tt0015213,1924,Comedy,168,Not Rated,78.0,0.1311225146055221,6.6
tt0015794,1925,Drama,208,Tous Public,90.0,0.0905206650495529,6.3
tt0021409,1930,Drama,2318,Not Rated,96.0,0.3156311213970184,7.1
tt0022150,1931,Comedy,3515,Not Rated,91.0,0.1200940907001495,7.4
tt0022599,1931,Comedy,4567,Not Rated,97.0,0.1846842318773269,7.4
tt0026406,1935,Fantasy,1901,Approved,95.0,0.1906884759664535,6.8
tt0033606,1941,Adventure,1194,Passed,79.0,0.4170262813568115,6.6
tt0034881,1942,Fantasy,8233,Passed,77.0,0.1328135579824447,7.1
tt0035897,1943,Drama,671,Approved,104.0,0.0934651046991348,7.0
tt0036962,1944,Comedy,2457,Approved,85.0,0.2141031920909881,7.0
tt0037515,1945,Crime,15039,Approved,97.0,0.2678362131118774,7.4
tt0039823,1947,Comedy,542,Tous publics,100.0,0.155987337231636,7.1
tt0042235,1950,Comedy,1623,Approved,95.0,0.1008275300264358,7.3
tt0044409,1952,Fantasy,725,Approved,87.0,0.1613261997699737,6.9
tt0048133,1955,Drama,1004,Tous Public,106.0,0.1385301649570465,6.7
tt0015648,1925,History,57514,Not Rated,66.0,0.1863851845264434,8.0
tt0018217,1927,Drama,7870,Tous Public,95.0,0.0880953520536422,7.4
tt0029850,1938,Biography,11409,Not Rated,90.0,0.1847361028194427,7.5
tt0037824,1944,Biography,10033,Not Rated,95.0,0.1686772853136062,7.7
tt0051790,1958,Drama,7429,Not Rated,88.0,0.1830069422721862,7.8
tt0079020,1979,Documentary,1740,Not Rated,90.0,0.2319633811712265,7.4
tt0015532,1926,Adventure,6219,Not Rated,80.0,0.3305976390838623,7.8
tt0015532,1926,Adventure,6219,Not Rated,80.0,0.3305976390838623,7.8
tt0015616,1925,Drama,23,Passed,70.0,0.2207719385623932,6.5
tt0016963,1926,Adventure,30,Passed,67.0,0.1255662143230438,4.0
tt0017205,1926,Drama,47,Passed,70.0,0.3080091476440429,7.1
tt0023616,1932,Thriller,36,Approved,65.0,0.3519094288349151,4.6
tt0024813,1934,Adventure,131,Approved,69.0,0.292411744594574,4.5
tt0031817,1939,Adventure,31,Passed,57.0,0.2931178212165832,5.0
tt0130085,1935,Comedy,71,Approved,57.0,0.1253809332847595,5.0
tt0140570,1936,Action,68,Passed,57.0,0.166176438331604,5.1
tt0141994,1935,Drama,26,Approved,56.0,0.1857942640781402,5.8
tt0017326,1926,Comedy,27,Passed,86.0,0.1709842383861541,6.6
tt0015688,1925,Comedy,18,Passed,70.0,0.3039429783821106,6.5
tt0016076,1924,Adventure,22,Passed,70.0,0.1688399910926818,4.4
tt0016202,1925,Drama,17,Passed,70.0,0.0579893067479133,6.5
tt0017013,1926,Comedy,54,Passed,60.0,0.248633399605751,4.0
tt0018235,1927,Comedy,163,Passed,70.0,0.1539617478847503,6.8
tt0020493,1929,Comedy,12,Passed,90.0,0.1478464305400848,7.8
tt0020649,1930,Mystery,84,Passed,88.0,0.1466927230358123,5.9
tt0021348,1930,Adventure,41,Passed,87.0,0.2906494736671448,6.9
tt0023349,1932,Comedy,1133,Approved,69.0,0.2320984899997711,6.2
tt0023562,1932,Drama,47,Passed,80.0,0.1641753613948822,6.8
tt0024501,1933,Drama,188,Passed,67.0,0.1783173233270645,6.0
tt0025393,1934,Drama,280,Passed,82.0,0.137992262840271,6.6
tt0026860,1935,Comedy,51,Passed,67.0,0.1835735440254211,7.0
tt0028511,1936,Crime,440,Approved,77.0,0.370801568031311,6.2
tt0028659,1937,Comedy,1031,Passed,67.0,0.0800724923610687,6.4
tt0029050,1937,Crime,615,Passed,78.0,0.1089734062552452,6.9
tt0029879,1938,Comedy,70,Approved,85.0,0.1851638257503509,6.2
tt0030000,1938,Musical,77,Approved,85.0,0.3828645944595337,6.4
tt0030216,1938,Comedy,872,Approved,70.0,0.198517233133316,6.0
tt0034510,1942,Adventure,117,Approved,76.0,0.2644096612930298,5.9
tt0036051,1943,Adventure,400,Approved,94.0,0.4088773727416992,5.2
tt0036892,1944,Drama,440,Approved,92.0,0.2442874610424041,6.2
tt0037909,1945,Music,27,Approved,83.0,0.2013849169015884,5.8
tt0039020,1946,Drama,314,Passed,95.0,0.0565408319234848,6.5
tt0016743,1926,Comedy,19,Passed,80.0,0.2073245197534561,6.4
tt0019971,1929,Drama,30,Passed,71.0,0.1854181885719299,7.0
tt0020799,1930,Comedy,254,Passed,97.0,0.1973944157361984,6.1
tt0020945,1930,Comedy,356,Passed,78.0,0.1035883352160453,6.0
tt0023670,1932,Action,23,Passed,76.0,0.4317115843296051,2.8
tt0025066,1934,Comedy,255,Passed,64.0,0.217015340924263,4.8
tt0025416,1933,Adventure,26,Passed,64.0,0.2243291586637497,6.5
tt0025836,1934,Drama,209,Passed,59.0,0.1928498297929763,6.0
tt0026466,1935,Musical,73,Passed,86.0,0.2419962584972381,5.8
tt0031365,1939,Adventure,139,Passed,89.0,0.1221761852502822,5.8
tt0044088,1950,Crime,244,Approved,71.0,0.280417799949646,6.0
tt0015713,1925,Adventure,27,Passed,63.0,0.1516934484243393,5.9
tt0015777,1925,Crime,16,Passed,60.0,0.2420172244310379,5.1
tt0019888,1929,Adventure,24,Passed,65.0,0.1874101161956787,3.9
tt0020255,1929,Crime,71,Passed,74.0,0.3482915461063385,6.1
tt0021602,1931,Drama,32,Passed,90.0,0.1607549488544464,5.8
tt0022180,1931,Comedy,247,Passed,87.0,0.163418173789978,5.6
tt0022748,1932,Drama,331,Passed,62.0,0.242134153842926,5.4
tt0023793,1933,Adventure,307,Passed,78.0,0.1592338383197784,6.0
tt0025571,1934,Adventure,27,Approved,76.0,0.1028974652290344,6.4
tt0026047,1935,Action,182,Passed,68.0,0.1372997164726257,6.0
tt0026085,1935,Comedy,163,Approved,68.0,0.2439896315336227,5.4
tt0026321,1935,Drama,23,Approved,64.0,0.1911326944828033,6.0
tt0027161,1935,Crime,16,Approved,66.0,0.2361377924680709,7.0
tt0028525,1936,Crime,57,Approved,66.0,0.2805204093456268,6.3
tt0029274,1937,Action,98,Approved,68.0,0.185794323682785,6.8
tt0030383,1938,Crime,80,Approved,66.0,0.2008762955665588,6.2
tt0030793,1938,Comedy,241,Passed,78.0,0.2539601922035217,6.0
tt0031328,1939,Crime,14,Approved,76.0,0.1775455772876739,6.3
tt0031408,1939,Music,15,Passed,65.0,0.2508962154388428,6.4
tt0032218,1940,Comedy,58,Approved,75.0,0.004977099597454,6.4
tt0032616,1940,Comedy,28,Approved,61.0,0.1304848939180374,6.5
tt0032703,1940,Comedy,467,Passed,78.0,0.1407285034656524,4.9
tt0032947,1940,Comedy,50,Approved,74.0,0.0089317793026566,5.6
tt0033397,1941,Adventure,1764,Passed,70.0,0.1424464285373687,6.1
tt0034073,1941,Crime,28,Passed,68.0,0.3058840632438659,7.2
tt0034144,1941,Comedy,10,Approved,71.0,0.1765846610069275,6.6
tt0034911,1942,Comedy,9,Approved,62.0,0.1863499581813812,7.2
tt0035216,1942,Musical,27,Approved,79.0,0.3204476833343506,6.4
tt0035344,1942,Comedy,41,Approved,84.0,0.1741234064102172,7.4
tt0035474,1942,Comedy,41,Approved,77.0,0.1235540658235549,6.6
tt0035587,1942,Comedy,59,Passed,72.0,0.2157631516456604,5.6
tt0035727,1943,Music,156,Approved,82.0,0.2010816186666488,5.5
tt0037886,1945,Comedy,15,Approved,87.0,0.1308552771806717,5.7
tt0038504,1946,Music,16,Passed,90.0,0.2744616866111755,6.8
tt0038716,1946,Comedy,65,Passed,74.0,0.3121072947978973,5.8
tt0039453,1947,Family,462,Approved,100.0,0.0947608947753906,6.6
tt0041898,1949,Adventure,174,Tous Public,77.0,0.2917609810829162,6.0
tt0042182,1950,Comedy,361,Approved,87.0,0.2333636581897735,5.8
tt0132946,1925,Adventure,24,Passed,50.0,0.1899463534355163,6.0
tt0167426,1925,Adventure,26,Passed,50.0,0.050371415913105,6.1
tt0015820,1925,Adventure,25,Passed,200.0,0.2149540334939956,6.2
tt0016660,1926,Action,41,Passed,59.0,0.1025793850421905,6.0
tt0017421,1926,Drama,29,Passed,77.0,0.3080091476440429,6.0
tt0030666,1938,Drama,76,Approved,90.0,0.1995712667703628,5.3
tt0017743,1927,Adventure,998,Passed,69.0,0.2660661935806274,6.9
tt0024216,1933,Adventure,85205,Passed,100.0,0.3026948571205139,7.9
tt0026605,1935,Adventure,1085,Approved,96.0,0.0508343204855918,6.4
tt0017743,1927,Adventure,998,Passed,69.0,0.2660661935806274,6.9
tt0023238,1932,Adventure,12416,PG-13,63.0,0.3411480188369751,7.1
tt0024216,1933,Adventure,85205,Passed,100.0,0.3026948571205139,7.9
tt0024593,1933,Adventure,4716,Passed,70.0,0.1801505982875824,5.6
tt0025417,1934,Drama,164,Passed,63.0,0.2291867733001709,6.0
tt0026605,1935,Adventure,1085,Approved,96.0,0.0508343204855918,6.4
tt0029363,1937,Adventure,25,Approved,61.0,0.1549829840660095,5.5
tt0029693,1937,Action,27,Passed,62.0,0.1142717897891998,7.0
tt0032412,1940,Drama,2588,Passed,77.0,0.2108236104249954,6.4
tt0041650,1949,Adventure,5297,Approved,94.0,0.0909051895141601,7.0
tt0015930,1926,Adventure,44,Passed,210.0,0.2448877394199371,5.4
tt0017408,1926,Adventure,21,Passed,200.0,0.3515785932540893,5.4
tt0019696,1929,Action,16,Passed,200.0,0.0886735767126083,6.6
tt0021308,1930,Action,112,Passed,65.0,0.161761999130249,4.5
tt0024192,1933,Mystery,57,Passed,58.0,0.2461548298597335,4.2
tt0024858,1934,Drama,42,PG,68.0,0.2360566556453704,5.8
tt0025562,1934,Drama,101,Approved,64.0,0.2037441432476043,5.9
tt0026018,1934,Adventure,70,Approved,228.0,0.2676119804382324,5.4
tt0026165,1935,Crime,10,Not Rated,67.0,0.3331331014633178,6.2
tt0027650,1936,Action,8,Approved,58.0,0.2286928743124008,7.0
tt0029489,1936,Adventure,28,Passed,54.0,0.2379130721092224,5.5
tt0035299,1942,Action,65,Approved,275.0,0.1882735639810562,7.6
tt0035913,1943,Adventure,143,Passed,243.0,0.1598206907510757,6.8
tt0036146,1943,Adventure,183,Passed,197.0,0.1877698898315429,7.3
tt0036337,1943,Adventure,97,Approved,243.0,0.1415640264749527,6.9
tt0036637,1944,Comedy,32,Approved,56.0,0.2491090446710586,5.5
tt0036900,1944,Adventure,83,Passed,243.0,0.2116230279207229,7.1
tt0037378,1944,Adventure,142,Approved,196.0,0.1010306775569915,6.7
tt0037402,1944,Crime,55,Passed,55.0,0.3011350035667419,6.5
tt0037481,1944,Family,257,Approved,211.0,0.0962198302149772,6.3
tt0037694,1945,Adventure,67,Passed,169.0,0.2295356690883636,7.5
tt0037895,1945,Crime,157,Passed,219.0,0.2526200413703918,7.2
